Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
PARK ROAD,1.103,1.208,1.328,1.46,1.597,1.737,1.88,2.061,2.258,2.434,2.633,2.848,3.029,3.259,3.482,3.727,3.977,4.24,4.503,4.777,5.039,5.316,5.594,5.845,6.13,6.407,6.407,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PARK STREET,1.791,1.925,2.079,2.247,2.422,2.601,2.783,3.015,3.266,3.492,3.745,4.02,4.251,4.544,4.83,5.142,5.461,5.797,6.133,6.483,6.817,7.171,7.526,7.846,8.211,8.564,8.564,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PASTURE ROAD SOUTH,2.07,2.188,2.324,2.473,2.628,2.786,2.948,3.153,3.375,3.575,3.799,4.042,4.247,4.506,4.759,5.035,5.317,5.615,5.912,6.222,6.518,6.831,7.145,7.428,7.751,8.063,8.063,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PATRINGTON ROAD,1.451,1.55,1.664,1.788,1.918,2.049,2.184,2.356,2.541,2.708,2.895,3.099,3.27,3.486,3.697,3.929,4.164,4.413,4.661,4.92,5.167,5.428,5.691,5.927,6.197,6.458,6.458,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PENISTONE,1.716,1.806,1.91,2.023,2.141,2.261,2.383,2.539,2.708,2.86,3.03,3.215,3.371,3.568,3.76,3.971,4.185,4.411,4.637,4.872,5.097,5.335,5.574,5.789,6.035,6.272,6.272,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PENISTONE ROAD,0.264,0.297,0.336,0.378,0.421,0.466,0.512,0.57,0.632,0.689,0.752,0.821,0.879,0.952,1.023,1.101,1.181,1.265,1.349,1.437,1.52,1.609,1.697,1.777,1.868,1.957,1.957,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PLANGEO,1.143,1.278,1.434,1.604,1.782,1.963,2.147,2.382,2.636,2.865,3.122,3.4,3.635,3.931,4.221,4.538,4.86,5.201,5.541,5.896,6.234,6.593,6.952,7.277,7.646,8.004,8.004,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
POLLINGTON,0.923,0.972,1.029,1.091,1.155,1.221,1.288,1.373,1.466,1.549,1.642,1.743,1.828,1.936,2.041,2.156,2.273,2.397,2.52,2.649,2.772,2.902,3.033,3.151,3.285,3.415,3.415,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PONTEFRACT LANE 1/2,0.167,0.199,0.237,0.277,0.32,0.363,0.407,0.463,0.524,0.579,0.64,0.707,0.763,0.834,0.903,0.979,1.056,1.137,1.219,1.304,1.385,1.47,1.556,1.634,1.722,1.808,1.808,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
POOL,0.27,0.291,0.316,0.343,0.372,0.4,0.43,0.467,0.508,0.544,0.585,0.629,0.667,0.714,0.76,0.81,0.862,0.916,0.97,1.027,1.081,1.138,1.195,1.246,1.305,1.362,1.362,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PRINCE OF WALES,1.728,1.857,2.006,2.168,2.338,2.51,2.687,2.911,3.154,3.372,3.617,3.883,4.107,4.39,4.666,4.969,5.277,5.602,5.927,6.266,6.589,6.931,7.274,7.584,7.937,8.278,8.278,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
PROSPECT ROAD,1.067,1.156,1.259,1.371,1.487,1.606,1.728,1.882,2.049,2.199,2.368,2.551,2.705,2.899,3.089,3.298,3.51,3.734,3.957,4.19,4.412,4.648,4.884,5.097,5.34,5.575,5.575,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
QUEENS ROAD,0.599,0.638,0.684,0.733,0.785,0.837,0.891,0.959,1.033,1.1,1.174,1.255,1.323,1.409,1.493,1.586,1.679,1.778,1.877,1.98,2.079,2.183,2.287,2.381,2.489,2.593,2.593,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
QUEENSBURY,1.724,1.89,2.081,2.291,2.509,2.731,2.958,3.246,3.558,3.839,4.154,4.496,4.784,5.148,5.503,5.893,6.289,6.707,7.124,7.56,7.976,8.416,8.858,9.256,9.71,10.149,10.149,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RAWCLIFFE,0.398,0.425,0.456,0.49,0.525,0.561,0.598,0.645,0.695,0.74,0.791,0.847,0.893,0.952,1.01,1.073,1.137,1.205,1.272,1.343,1.41,1.481,1.553,1.617,1.691,1.762,1.762,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RAWDON,1.041,1.153,1.281,1.421,1.568,1.716,1.869,2.062,2.271,2.46,2.671,2.9,3.093,3.337,3.576,3.837,4.102,4.383,4.663,4.955,5.234,5.529,5.825,6.092,6.396,6.691,6.691,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RAWMARSH ROAD 1_2,1.214,1.362,1.534,1.721,1.916,2.114,2.318,2.576,2.854,3.106,3.388,3.694,3.951,4.277,4.595,4.943,5.297,5.672,6.045,6.435,6.807,7.201,7.595,7.952,8.358,8.75,8.75,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RAWMARSH ROAD 3_4,1.012,1.137,1.28,1.437,1.601,1.767,1.937,2.153,2.387,2.597,2.834,3.09,3.305,3.578,3.844,4.136,4.433,4.747,5.059,5.386,5.697,6.027,6.358,6.656,6.996,7.325,7.325,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RAWSON ROAD,0.149,0.183,0.222,0.264,0.308,0.352,0.398,0.456,0.519,0.576,0.639,0.708,0.766,0.839,0.911,0.989,1.069,1.154,1.238,1.326,1.409,1.498,1.587,1.667,1.759,1.847,1.847,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RAWSON SPRING ROAD,0.396,0.455,0.524,0.599,0.677,0.756,0.837,0.94,1.051,1.152,1.264,1.387,1.489,1.619,1.746,1.885,2.027,2.176,2.325,2.481,2.63,2.787,2.945,3.087,3.249,3.406,3.406,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
REVILL LANE,0.95,1.016,1.092,1.175,1.262,1.35,1.441,1.555,1.679,1.791,1.916,2.053,2.167,2.312,2.453,2.608,2.765,2.932,3.098,3.271,3.437,3.612,3.787,3.946,4.126,4.301,4.301,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
ROCKWARE,0.101,0.111,0.123,0.136,0.149,0.162,0.176,0.194,0.213,0.23,0.249,0.27,0.288,0.31,0.331,0.355,0.379,0.405,0.43,0.457,0.482,0.509,0.536,0.56,0.588,0.614,0.614,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
RODLEY LANE,1.049,1.172,1.313,1.468,1.629,1.793,1.961,2.174,2.404,2.612,2.845,3.098,3.31,3.579,3.842,4.129,4.422,4.731,5.04,5.362,5.669,5.995,6.321,6.615,6.95,7.275,7.275,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
ROMAN AVENUE,0.988,1.087,1.201,1.326,1.455,1.587,1.722,1.894,2.08,2.247,2.434,2.638,2.809,3.026,3.237,3.469,3.705,3.954,4.202,4.461,4.709,4.971,5.233,5.47,5.74,6.002,6.002,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
ROYDS LANE,1.657,1.793,1.951,2.124,2.303,2.486,2.673,2.91,3.167,3.399,3.658,3.94,4.177,4.477,4.77,5.09,5.416,5.761,6.105,6.464,6.806,7.169,7.532,7.861,8.234,8.596,8.596,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SAINT ANDREWS ROAD 33/11KV,0.315,0.352,0.395,0.442,0.491,0.541,0.592,0.656,0.726,0.789,0.86,0.937,1.001,1.083,1.163,1.25,1.339,1.433,1.527,1.624,1.718,1.816,1.915,2.005,2.107,2.205,2.205,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SAINT STREET,0.485,0.558,0.642,0.733,0.829,0.926,1.025,1.151,1.288,1.411,1.549,1.698,1.824,1.983,2.139,2.309,2.482,2.665,2.848,3.039,3.221,3.413,3.606,3.78,3.979,4.171,4.171,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SALTERFORTH,0.698,0.739,0.786,0.838,0.892,0.947,1.003,1.075,1.152,1.221,1.299,1.384,1.455,1.546,1.634,1.73,1.828,1.932,2.035,2.143,2.246,2.355,2.464,2.563,2.675,2.784,2.784,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SALTERHEBBLE,1.321,1.444,1.586,1.741,1.902,2.066,2.234,2.447,2.678,2.886,3.119,3.372,3.584,3.854,4.116,4.404,4.697,5.007,5.315,5.638,5.945,6.271,6.597,6.892,7.227,7.552,7.552,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SALTSHOUSE ROAD,1.353,1.442,1.544,1.655,1.771,1.889,2.01,2.163,2.329,2.479,2.646,2.828,2.981,3.175,3.364,3.571,3.782,4.004,4.226,4.458,4.679,4.914,5.148,5.36,5.602,5.835,5.835,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SANDHILL LANE,0.367,0.402,0.441,0.485,0.53,0.576,0.623,0.683,0.748,0.806,0.871,0.942,1.002,1.077,1.151,1.232,1.314,1.401,1.487,1.578,1.664,1.755,1.847,1.929,2.023,2.114,2.114,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SAXON ROAD,0.887,1.01,1.152,1.306,1.468,1.632,1.799,2.013,2.243,2.451,2.684,2.937,3.149,3.419,3.681,3.969,4.262,4.571,4.88,5.202,5.509,5.835,6.161,6.455,6.791,7.115,7.115,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SCARTHO,3.128,3.38,3.671,3.989,4.32,4.657,5.002,5.44,5.914,6.341,6.819,7.339,7.776,8.329,8.869,9.46,10.062,10.698,11.331,11.994,12.625,13.294,13.964,14.569,15.258,15.925,15.925,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SCHOLES,1.38,1.469,1.571,1.683,1.799,1.918,2.039,2.193,2.36,2.51,2.678,2.861,3.015,3.209,3.399,3.607,3.819,4.042,4.265,4.498,4.72,4.956,5.191,5.404,5.647,5.881,5.881,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SCISSETT,2.542,2.698,2.878,3.075,3.279,3.488,3.701,3.972,4.265,4.529,4.825,5.147,5.417,5.759,6.093,6.459,6.831,7.224,7.616,8.026,8.416,8.83,9.244,9.619,10.045,10.457,10.457,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SCULCOATES A,0.721,0.826,0.948,1.081,1.219,1.36,1.504,1.687,1.885,2.064,2.264,2.481,2.663,2.895,3.12,3.367,3.619,3.884,4.149,4.426,4.69,4.969,5.249,5.502,5.79,6.069,6.069,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SEACROFT,0.812,0.893,0.985,1.086,1.192,1.299,1.409,1.548,1.699,1.835,1.987,2.152,2.291,2.467,2.639,2.827,3.019,3.221,3.423,3.633,3.834,4.047,4.26,4.453,4.672,4.884,4.884,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SEATON,2.218,2.396,2.601,2.825,3.058,3.296,3.539,3.848,4.182,4.482,4.82,5.186,5.494,5.884,6.264,6.681,7.105,7.553,8,8.466,8.912,9.383,9.855,10.282,10.767,11.237,11.237,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SELBY,0.743,0.983,1.26,1.564,1.879,2.201,2.529,2.947,3.399,3.806,4.262,4.757,5.174,5.701,6.216,6.779,7.353,7.959,8.563,9.195,9.797,10.434,11.073,11.65,12.307,12.943,12.943,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SELBY ROAD,1.165,1.3,1.456,1.627,1.805,1.986,2.171,2.406,2.661,2.89,3.147,3.426,3.66,3.957,4.247,4.564,4.887,5.229,5.569,5.924,6.263,6.622,6.982,7.307,7.677,8.035,8.035,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SHARLSTON,1.858,2.003,2.169,2.351,2.54,2.733,2.93,3.18,3.451,3.695,3.969,4.266,4.516,4.832,5.141,5.479,5.823,6.186,6.549,6.927,7.289,7.671,8.054,8.4,8.794,9.175,9.175,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SHEPCOTE TINSLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SHERBURN,1.173,1.253,1.345,1.446,1.552,1.659,1.768,1.907,2.057,2.193,2.345,2.51,2.649,2.824,2.995,3.183,3.374,3.576,3.777,3.987,4.188,4.4,4.613,4.805,5.023,5.235,5.235,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SHIPLEY,0.66,0.752,0.858,0.975,1.096,1.219,1.345,1.505,1.678,1.834,2.009,2.199,2.358,2.56,2.758,2.974,3.193,3.426,3.657,3.899,4.13,4.374,4.619,4.84,5.092,5.336,5.336,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SHIRLAND LANE,0.209,0.225,0.243,0.263,0.284,0.305,0.327,0.354,0.384,0.411,0.441,0.474,0.501,0.536,0.57,0.607,0.644,0.684,0.724,0.766,0.805,0.847,0.889,0.927,0.971,1.013,1.013,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SILVER STREET,0.074,0.093,0.114,0.138,0.162,0.187,0.212,0.244,0.279,0.31,0.345,0.384,0.416,0.456,0.496,0.539,0.583,0.63,0.677,0.725,0.772,0.821,0.87,0.914,0.965,1.014,1.014,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SILVERWOOD,3.029,3.213,3.426,3.658,3.9,4.147,4.399,4.719,5.065,5.377,5.727,6.106,6.426,6.83,7.225,7.657,8.096,8.561,9.024,9.508,9.97,10.458,10.948,11.391,11.894,12.381,12.381,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SKILLINGS LANE,1.04,1.126,1.225,1.333,1.446,1.561,1.678,1.828,1.989,2.134,2.298,2.475,2.624,2.812,2.996,3.197,3.402,3.619,3.835,4.06,4.275,4.503,4.731,4.938,5.172,5.4,5.4,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SKIPTON,1.756,2.018,2.321,2.652,2.996,3.347,3.706,4.162,4.655,5.099,5.597,6.138,6.593,7.168,7.73,8.345,8.971,9.633,10.292,10.982,11.639,12.335,13.032,13.662,14.379,15.073,15.073,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SLAITHWAITE,0.998,1.088,1.192,1.305,1.424,1.544,1.668,1.824,1.994,2.146,2.318,2.503,2.66,2.857,3.05,3.262,3.477,3.704,3.931,4.168,4.394,4.633,4.872,5.089,5.335,5.574,5.574,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SLEDMERE GARTH,0.958,1.014,1.078,1.148,1.22,1.294,1.37,1.466,1.57,1.664,1.769,1.883,1.979,2.101,2.219,2.349,2.481,2.621,2.76,2.906,3.044,3.191,3.338,3.471,3.623,3.769,3.769,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SMITH STREET,0.942,1.019,1.107,1.204,1.304,1.407,1.511,1.644,1.788,1.918,2.063,2.221,2.354,2.522,2.686,2.866,3.048,3.242,3.434,3.635,3.827,4.03,4.234,4.418,4.627,4.83,4.83,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SMITHY GREEN,0.978,1.036,1.103,1.177,1.254,1.332,1.412,1.513,1.623,1.722,1.833,1.953,2.054,2.182,2.307,2.444,2.584,2.731,2.878,3.031,3.177,3.332,3.487,3.628,3.787,3.942,3.942,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SNAITHING PARK ROAD,1.37,1.482,1.609,1.749,1.895,2.043,2.195,2.388,2.596,2.784,2.995,3.223,3.416,3.659,3.897,4.157,4.421,4.701,4.98,5.271,5.549,5.844,6.138,6.405,6.708,7.001,7.001,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SNELSINS LANE,0.852,0.936,1.033,1.139,1.25,1.362,1.477,1.623,1.781,1.923,2.083,2.256,2.402,2.586,2.766,2.963,3.164,3.376,3.587,3.808,4.018,4.241,4.465,4.666,4.896,5.118,5.118,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTH ELMSALL,1.551,1.647,1.758,1.879,2.006,2.135,2.266,2.434,2.614,2.777,2.96,3.159,3.326,3.537,3.743,3.969,4.198,4.441,4.683,4.936,5.177,5.433,5.688,5.92,6.183,6.437,6.437,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTH FERRIBY,1.329,1.399,1.479,1.566,1.657,1.749,1.844,1.965,2.095,2.212,2.343,2.486,2.606,2.758,2.906,3.069,3.234,3.409,3.583,3.765,3.938,4.122,4.306,4.472,4.662,4.845,4.845,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTH KIRKBY,2.174,2.306,2.457,2.623,2.796,2.972,3.152,3.381,3.628,3.851,4.101,4.372,4.6,4.889,5.171,5.479,5.793,6.125,6.456,6.801,7.131,7.48,7.83,8.146,8.506,8.854,8.854,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTH RESTON,0.539,0.564,0.592,0.623,0.655,0.688,0.722,0.765,0.811,0.853,0.9,0.95,0.993,1.047,1.1,1.158,1.216,1.278,1.34,1.405,1.467,1.532,1.597,1.657,1.724,1.789,1.789,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTH STREET,0.778,0.879,0.996,1.123,1.256,1.391,1.53,1.705,1.895,2.066,2.258,2.466,2.642,2.863,3.08,3.317,3.558,3.813,4.067,4.332,4.586,4.854,5.122,5.365,5.641,5.909,5.909,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTHGATE,1.091,1.174,1.269,1.374,1.482,1.593,1.706,1.85,2.005,2.145,2.302,2.473,2.616,2.798,2.975,3.169,3.366,3.575,3.782,4,4.207,4.426,4.646,4.845,5.071,5.29,5.29,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOUTHWOOD ROAD,1.712,1.895,2.106,2.337,2.578,2.822,3.073,3.391,3.735,4.045,4.393,4.77,5.088,5.489,5.881,6.311,6.748,7.209,7.67,8.15,8.609,9.095,9.581,10.021,10.522,11.006,11.006,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SOWERBY BRIDGE 33/11KV,1.457,1.593,1.75,1.922,2.102,2.284,2.47,2.707,2.964,3.195,3.454,3.735,3.971,4.27,4.562,4.882,5.208,5.552,5.894,6.253,6.594,6.956,7.319,7.646,8.019,8.379,8.379,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SPARK MILL LANE,1.828,2.033,2.269,2.527,2.795,3.069,3.349,3.704,4.088,4.435,4.823,5.245,5.6,6.048,6.486,6.966,7.454,7.97,8.484,9.022,9.534,10.077,10.62,11.112,11.671,12.212,12.212,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SPENBOROUGH,1.402,1.526,1.669,1.825,1.988,2.153,2.322,2.537,2.77,2.979,3.214,3.469,3.684,3.955,4.22,4.51,4.805,5.117,5.428,5.753,6.064,6.392,6.721,7.018,7.356,7.683,7.683,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SPRING MILL STREET,0.313,0.363,0.421,0.484,0.549,0.616,0.684,0.771,0.865,0.95,1.044,1.147,1.234,1.344,1.45,1.568,1.687,1.813,1.938,2.07,2.195,2.327,2.46,2.58,2.717,2.849,2.849,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STAINFORTH,1.879,1.977,2.089,2.211,2.339,2.469,2.602,2.771,2.954,3.118,3.303,3.503,3.672,3.885,4.093,4.321,4.553,4.798,5.043,5.298,5.542,5.799,6.058,6.291,6.557,6.814,6.814,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STAIRFOOT,2.581,2.718,2.876,3.049,3.229,3.412,3.6,3.838,4.095,4.327,4.588,4.87,5.108,5.408,5.702,6.023,6.35,6.696,7.04,7.4,7.744,8.107,8.471,8.8,9.175,9.537,9.537,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STANLEY STREET,0.255,0.293,0.338,0.386,0.436,0.488,0.54,0.607,0.679,0.743,0.816,0.895,0.962,1.046,1.128,1.218,1.309,1.406,1.502,1.603,1.699,1.8,1.902,1.994,2.099,2.2,2.2,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STANNINGTON ROAD,1.977,2.16,2.369,2.599,2.838,3.081,3.33,3.646,3.988,4.296,4.642,5.017,5.333,5.732,6.121,6.548,6.982,7.441,7.899,8.377,8.833,9.315,9.799,10.236,10.733,11.215,11.215,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STATION ROAD,2.752,2.956,3.192,3.449,3.717,3.99,4.269,4.624,5.007,5.353,5.74,6.161,6.515,6.962,7.399,7.878,8.364,8.879,9.392,9.928,10.439,10.981,11.523,12.013,12.571,13.11,13.11,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STEVENSON ROAD,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STOKE STREET,0.009,0.01,0.011,0.012,0.013,0.013,0.014,0.015,0.017,0.018,0.019,0.02,0.022,0.023,0.024,0.026,0.027,0.029,0.031,0.032,0.034,0.036,0.038,0.039,0.041,0.043,0.043,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STOURTON 132/11KV,0.04,0.043,0.047,0.051,0.055,0.06,0.064,0.07,0.076,0.082,0.088,0.095,0.101,0.108,0.115,0.123,0.131,0.14,0.148,0.157,0.165,0.174,0.183,0.191,0.2,0.209,0.209,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STOURTON 33/11KV,0.634,0.685,0.743,0.807,0.874,0.941,1.011,1.099,1.194,1.28,1.376,1.48,1.568,1.679,1.788,1.907,2.027,2.155,2.283,2.416,2.543,2.677,2.812,2.933,3.072,3.206,3.206,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
STOW,0.639,0.655,0.673,0.693,0.713,0.734,0.756,0.783,0.813,0.84,0.869,0.902,0.929,0.964,0.997,1.034,1.072,1.112,1.151,1.193,1.232,1.274,1.316,1.353,1.396,1.438,1.438,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SWAN BANK LANE,0.608,0.69,0.783,0.885,0.991,1.099,1.21,1.351,1.503,1.64,1.793,1.96,2.1,2.278,2.451,2.641,2.834,3.038,3.241,3.454,3.657,3.871,4.086,4.28,4.502,4.716,4.716,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SWEET STREET,0.086,0.099,0.114,0.13,0.147,0.164,0.182,0.204,0.229,0.25,0.275,0.301,0.324,0.352,0.38,0.41,0.44,0.473,0.505,0.539,0.572,0.606,0.64,0.671,0.706,0.74,0.74,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
SWINNOW MOOR,1.243,1.369,1.514,1.674,1.839,2.008,2.18,2.4,2.636,2.85,3.09,3.349,3.568,3.845,4.115,4.411,4.711,5.03,5.347,5.678,5.994,6.328,6.664,6.966,7.311,7.645,7.645,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TADCASTER,1.127,1.226,1.34,1.464,1.594,1.726,1.861,2.033,2.218,2.386,2.573,2.777,2.948,3.165,3.376,3.608,3.844,4.093,4.341,4.601,4.848,5.11,5.373,5.61,5.88,6.141,6.141,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TANKERSLEY PARK,1.891,2.006,2.139,2.285,2.436,2.59,2.748,2.949,3.165,3.361,3.58,3.817,4.017,4.27,4.517,4.788,5.063,5.354,5.644,5.947,6.236,6.542,6.848,7.125,7.441,7.746,7.746,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TEMPLEBOROUGH 33/11KV,1.23,1.31,1.403,1.504,1.609,1.716,1.826,1.965,2.116,2.251,2.404,2.569,2.708,2.884,3.055,3.243,3.435,3.637,3.838,4.049,4.25,4.462,4.675,4.868,5.087,5.299,5.299,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
THORNBURY,0.541,0.637,0.748,0.869,0.995,1.123,1.255,1.421,1.602,1.764,1.946,2.144,2.31,2.521,2.726,2.951,3.18,3.422,3.663,3.915,4.156,4.41,4.665,4.896,5.158,5.412,5.412,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
THORNE,2.579,2.711,2.864,3.03,3.204,3.381,3.562,3.791,4.04,4.263,4.514,4.787,5.016,5.306,5.589,5.899,6.215,6.548,6.88,7.227,7.559,7.909,8.261,8.578,8.939,9.289,9.289,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
