Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
DENBY GRANGE,3.095,3.095,3.095,3.181,3.266,3.354,3.484,3.676,3.881,4.092,4.336,4.635,4.982,5.311,5.649,5.959,6.189,6.290,6.391,6.486,6.570,6.646,6.708,6.761,6.801,6.840,6.850,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DENHOLME,4.000,4.000,4.000,4.123,4.262,4.386,4.593,4.859,5.096,5.333,5.616,5.979,6.385,6.796,7.216,7.590,7.830,7.910,7.994,8.065,8.101,8.131,8.154,8.170,8.171,8.183,8.182,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DINNINGTON,17.260,17.778,17.778,18.174,18.578,19.032,19.694,20.614,21.600,22.645,23.687,24.747,26.138,27.402,28.689,29.943,31.171,31.802,32.417,32.999,33.547,34.030,34.427,34.763,35.061,35.326,35.391,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DOUGHTY ROAD,20.050,20.479,20.479,20.532,20.619,20.765,21.062,21.639,22.328,23.058,23.752,24.404,25.365,26.276,27.244,28.243,29.372,29.967,30.526,31.042,31.537,31.965,32.308,32.578,32.799,32.976,32.894,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DOWKER STREET,9.218,9.218,9.218,9.278,9.388,9.518,9.723,10.048,10.383,10.752,11.104,11.434,11.919,12.386,12.877,13.380,13.938,14.234,14.510,14.768,15.013,15.224,15.391,15.525,15.635,15.724,15.695,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DRAX PRIMARY,3.980,4.940,4.940,5.020,5.096,5.180,5.295,5.444,5.608,5.763,5.953,6.212,6.506,6.718,6.892,7.043,7.144,7.161,7.178,7.192,7.203,7.213,7.224,7.233,7.247,7.263,7.285,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DRIFFIELD,18.247,18.415,18.415,18.736,19.059,19.443,20.008,20.654,21.306,21.962,22.682,23.564,24.724,25.560,26.308,26.994,27.587,27.745,27.883,27.998,28.093,28.169,28.227,28.267,28.376,28.479,28.595,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DRONFIELD,11.245,12.120,12.120,12.339,12.545,12.784,13.136,13.766,14.534,15.307,16.060,16.818,17.856,18.786,19.763,20.765,21.862,22.437,22.999,23.528,24.032,24.479,24.853,25.165,25.438,25.669,25.710,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DUDLEY HILL,14.322,15.979,15.979,16.043,16.174,16.367,16.682,17.137,17.635,18.156,18.662,19.135,19.765,20.344,20.944,21.531,22.159,22.492,22.788,23.054,23.296,23.497,23.648,23.759,23.848,23.914,23.868,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DUNKESWICK,5.745,5.745,5.745,5.896,6.051,6.262,6.582,6.934,7.353,7.800,8.392,9.219,10.016,10.727,11.346,11.880,12.208,12.377,12.550,12.680,12.784,12.885,13.001,13.085,13.146,13.210,13.265,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
DURKAR LOW LANE,15.983,17.093,17.093,17.504,17.915,18.380,19.103,20.118,21.180,22.285,23.380,24.499,26.061,27.481,28.968,30.451,31.980,32.754,33.505,34.219,34.900,35.497,35.982,36.396,36.763,37.092,37.164,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
EASINGTON,5.476,5.926,5.926,5.945,5.965,5.983,6.019,6.076,6.141,6.208,6.297,6.423,6.551,6.671,6.786,6.886,6.939,6.960,6.982,7.003,7.016,7.030,7.047,7.061,7.072,7.085,7.100,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
EASTFIELD ROAD,4.962,6.462,6.462,6.786,7.180,7.654,8.269,9.022,9.819,10.635,11.470,12.314,13.198,14.019,14.802,15.509,16.139,16.527,16.873,17.166,17.412,17.614,17.769,17.890,17.989,18.074,18.098,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ECCLESFIELD,11.921,11.921,11.921,12.125,12.335,12.585,12.989,13.650,14.392,15.145,15.872,16.586,17.579,18.505,19.487,20.490,21.596,22.182,22.748,23.282,23.786,24.224,24.575,24.865,25.113,25.325,25.333,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
EDLINGTON,14.366,14.691,14.691,15.016,15.341,15.712,16.296,17.100,17.928,18.795,19.660,20.543,21.709,22.802,23.932,25.042,26.157,26.741,27.305,27.838,28.340,28.775,29.125,29.421,29.679,29.913,29.960,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
EGGBOROUGH,6.765,6.765,6.765,6.909,7.073,7.260,7.510,7.812,8.124,8.443,8.825,9.301,9.770,10.199,10.605,10.954,11.160,11.262,11.358,11.440,11.503,11.561,11.613,11.659,11.694,11.735,11.780,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELGAR ROAD,15.279,15.704,15.704,15.949,16.198,16.493,16.989,17.753,18.573,19.460,20.315,21.149,22.365,23.505,24.698,25.926,27.295,28.013,28.708,29.368,30.002,30.556,31.006,31.385,31.739,32.048,32.102,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELLAND 33/11KV,13.970,14.120,14.120,14.071,14.082,14.121,14.216,14.337,14.438,14.572,14.713,14.875,15.135,15.337,15.535,15.729,15.939,16.001,16.046,16.084,16.115,16.134,16.138,16.129,16.113,16.087,16.057,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELLIFOOT LANE,0.500,0.500,0.500,0.514,0.528,0.552,0.587,0.616,0.655,0.698,0.744,0.792,0.839,0.884,0.929,0.970,1.012,1.047,1.081,1.109,1.134,1.160,1.187,1.209,1.230,1.249,1.266,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELLIN STREET 1/3,17.503,17.503,17.503,17.477,17.490,17.556,17.724,17.865,17.939,18.045,18.154,18.258,18.569,18.817,19.131,19.458,19.846,20.015,20.143,20.268,20.397,20.511,20.602,20.675,20.740,20.791,20.798,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELLIN STREET 2,6.937,6.937,6.937,6.913,6.898,6.904,6.946,7.012,7.080,7.162,7.238,7.307,7.458,7.584,7.730,7.880,8.058,8.135,8.198,8.257,8.316,8.367,8.406,8.434,8.456,8.470,8.452,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELMHIRST LANE 1,1.638,1.638,1.638,1.701,1.765,1.834,1.926,2.029,2.130,2.236,2.344,2.466,2.644,2.773,2.897,3.015,3.117,3.144,3.171,3.194,3.217,3.236,3.253,3.266,3.281,3.295,3.299,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELMHIRST LANE 2,6.730,6.730,6.730,6.955,7.178,7.441,7.827,8.319,8.859,9.425,10.022,10.676,11.438,12.138,12.826,13.475,14.056,14.365,14.662,14.924,15.158,15.365,15.551,15.702,15.831,15.949,16.005,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ELSECAR,9.232,9.382,9.382,9.648,9.889,10.161,10.598,11.189,11.788,12.437,13.050,13.635,14.507,15.296,16.099,16.916,17.812,18.269,18.713,19.139,19.549,19.906,20.193,20.439,20.662,20.863,20.898,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ENDIKE LANE,13.109,13.109,13.109,13.239,13.378,13.561,13.896,14.412,14.958,15.580,16.196,16.820,17.714,18.567,19.461,20.384,21.412,21.961,22.483,22.975,23.446,23.858,24.191,24.469,24.720,24.936,24.969,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
EPWORTH,5.080,5.080,5.080,5.339,5.599,5.867,6.238,6.720,7.220,7.724,8.347,9.165,9.987,10.749,11.471,12.094,12.419,12.525,12.630,12.717,12.778,12.833,12.886,12.928,12.949,12.984,13.030,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FARNLEY CRESCENT,12.047,12.047,12.047,12.175,12.346,12.571,12.949,13.453,13.935,14.483,15.015,15.532,16.366,17.139,17.944,18.775,19.720,20.187,20.615,21.049,21.471,21.840,22.137,22.383,22.595,22.776,22.795,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FENTON LANE,9.691,9.691,9.691,9.790,9.885,9.992,10.144,10.315,10.490,10.662,10.850,11.080,11.382,11.602,11.839,12.053,12.223,12.292,12.359,12.425,12.488,12.548,12.608,12.665,12.724,12.783,12.853,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FERRYBRIDGE A 11KV,19.468,19.718,19.718,20.081,20.476,20.936,21.589,22.297,22.967,23.634,24.308,25.053,26.177,26.975,27.810,28.610,29.400,29.698,29.965,30.212,30.446,30.647,30.811,30.952,31.098,31.230,31.360,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FIR TREE LANE,14.750,15.700,15.700,15.802,15.902,16.071,16.356,16.702,17.065,17.451,17.857,18.346,19.165,19.697,20.228,20.745,21.287,21.399,21.472,21.534,21.587,21.619,21.628,21.610,21.597,21.559,21.547,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FIRST AVENUE,17.889,17.889,17.889,17.818,17.787,17.787,17.880,18.129,18.405,18.745,19.081,19.409,19.890,20.406,20.969,21.563,22.250,22.624,22.982,23.316,23.634,23.908,24.125,24.298,24.432,24.539,24.499,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FIRTH BROWN,5.746,5.746,5.746,5.885,6.029,6.172,6.351,6.580,6.820,7.058,7.347,7.726,8.126,8.485,8.837,9.147,9.324,9.392,9.462,9.527,9.579,9.631,9.683,9.729,9.767,9.808,9.854,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FISH DAM LANE,10.139,10.769,10.769,10.825,10.904,11.007,11.158,11.356,11.564,11.788,12.010,12.229,12.482,12.729,12.978,13.223,13.475,13.638,13.794,13.936,14.069,14.187,14.287,14.374,14.451,14.522,14.556,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FLIXBOROUGH,15.946,15.946,15.946,16.224,16.555,16.933,17.393,17.930,18.499,19.069,19.667,20.306,20.960,21.549,22.114,22.620,23.036,23.329,23.599,23.841,24.059,24.258,24.444,24.614,24.772,24.925,25.074,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FOLLY HALL,10.562,11.162,11.162,11.162,11.188,11.238,11.351,11.553,11.776,12.031,12.282,12.533,12.907,13.265,13.644,14.034,14.453,14.660,14.853,15.030,15.198,15.346,15.465,15.559,15.633,15.693,15.666,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FOUR LANE ENDS,12.390,12.390,12.390,12.334,12.324,12.335,12.404,12.593,12.809,13.051,13.279,13.484,13.810,14.149,14.524,14.919,15.379,15.622,15.849,16.062,16.265,16.439,16.574,16.677,16.756,16.815,16.758,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FOXHILLS,15.203,15.203,15.203,15.408,15.657,15.954,16.307,16.698,17.114,17.536,17.964,18.384,18.798,19.183,19.551,19.888,20.194,20.452,20.690,20.906,21.104,21.287,21.460,21.621,21.776,21.924,22.070,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FULLERTON ROAD,10.886,10.886,10.886,10.932,10.999,11.083,11.213,11.445,11.711,11.998,12.280,12.553,12.905,13.257,13.628,14.009,14.428,14.678,14.919,15.145,15.361,15.554,15.716,15.855,15.975,16.078,16.105,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
FURNESS AVENUE,11.036,11.036,11.036,11.228,11.447,11.713,12.140,12.783,13.490,14.255,14.992,15.714,16.763,17.705,18.657,19.628,20.703,21.239,21.750,22.249,22.725,23.142,23.478,23.757,24.000,24.207,24.227,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GAISBY LANE,13.041,13.041,13.041,13.065,13.188,13.375,13.654,13.900,14.077,14.282,14.530,14.861,15.413,15.792,16.195,16.594,17.026,17.156,17.234,17.285,17.323,17.344,17.342,17.317,17.283,17.226,17.240,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GIBRALTAR ROAD,16.590,16.590,16.590,16.853,17.194,17.608,18.237,19.188,20.241,21.386,22.516,23.635,25.141,26.546,27.978,29.409,30.926,31.720,32.458,33.144,33.768,34.311,34.755,35.106,35.392,35.626,35.598,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GIBSON LANE,16.992,20.754,20.754,21.111,21.497,21.952,22.650,23.492,24.306,25.175,26.012,26.812,27.914,28.915,29.902,30.870,31.875,32.398,32.897,33.369,33.812,34.191,34.489,34.744,35.021,35.279,35.374,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GILDERSOME,12.045,12.045,12.045,12.128,12.249,12.414,12.704,13.115,13.540,13.991,14.426,14.830,15.388,15.933,16.486,17.042,17.649,17.971,18.275,18.571,18.848,19.083,19.265,19.412,19.535,19.639,19.623,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GLEADLESS VALLEY,8.821,8.821,8.821,8.981,9.147,9.344,9.646,10.181,10.806,11.458,12.081,12.683,13.592,14.401,15.265,16.160,17.161,17.668,18.155,18.618,19.067,19.466,19.798,20.075,20.317,20.523,20.528,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GOOLE,14.441,14.441,14.441,14.795,15.189,15.660,16.333,17.278,18.313,19.391,20.474,21.572,22.935,24.184,25.425,26.630,27.849,28.514,29.138,29.708,30.230,30.683,31.053,31.356,31.640,31.889,31.937,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GRAINTHORPE,4.158,4.158,4.158,4.379,4.610,4.929,5.391,5.859,6.439,7.064,7.848,8.877,9.841,10.712,11.457,12.124,12.642,13.033,13.423,13.739,14.040,14.335,14.660,14.933,15.172,15.409,15.629,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GREAT COATES,13.973,13.973,13.973,14.080,14.183,14.320,14.559,14.900,15.286,15.647,16.043,16.540,17.240,17.737,18.222,18.669,19.034,19.084,19.121,19.145,19.158,19.160,19.147,19.118,19.091,19.056,19.030,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GREENHILL,5.944,5.944,5.944,6.064,6.181,6.316,6.515,6.910,7.400,7.898,8.376,8.844,9.507,10.115,10.762,11.430,12.174,12.564,12.947,13.310,13.658,13.968,14.225,14.439,14.625,14.781,14.781,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GREYFRIARS RD,7.742,8.018,8.018,8.024,8.043,8.074,8.136,8.238,8.350,8.475,8.599,8.718,8.881,9.046,9.224,9.406,9.606,9.727,9.843,9.951,10.055,10.149,10.229,10.297,10.355,10.407,10.419,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GREYFRIARS ROAD 3/4,7.303,7.303,7.303,7.315,7.340,7.376,7.443,7.548,7.660,7.786,7.912,8.042,8.217,8.388,8.570,8.755,8.956,9.070,9.180,9.283,9.381,9.469,9.544,9.607,9.661,9.710,9.725,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GRIMETHORPE,8.800,8.800,8.800,9.035,9.276,9.518,9.883,10.374,10.863,11.377,11.902,12.455,13.149,13.806,14.471,15.093,15.640,15.907,16.167,16.412,16.638,16.834,16.992,17.126,17.238,17.343,17.370,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GROVE STREET,8.982,8.982,8.982,8.922,8.884,8.862,8.872,8.899,8.924,8.966,9.008,9.050,9.134,9.214,9.300,9.390,9.488,9.527,9.559,9.585,9.608,9.627,9.640,9.644,9.643,9.637,9.608,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
GUARDIAN GLASS,5.934,9.534,9.534,9.546,9.561,9.576,9.607,9.661,9.721,9.784,9.880,10.030,10.168,10.299,10.412,10.510,10.563,10.590,10.618,10.644,10.662,10.682,10.704,10.723,10.739,10.756,10.776,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HACKENTHORPE,11.170,11.920,11.920,12.082,12.246,12.438,12.749,13.322,13.991,14.667,15.304,15.916,16.824,17.648,18.530,19.440,20.456,20.966,21.462,21.933,22.385,22.782,23.103,23.368,23.595,23.784,23.789,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HALIFAX 33/11KV,18.152,18.152,18.152,18.118,18.180,18.290,18.500,18.803,19.094,19.466,19.822,20.154,20.694,21.204,21.728,22.270,22.893,23.209,23.491,23.768,24.039,24.275,24.469,24.622,24.749,24.850,24.829,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HALLAM STREET,9.720,11.095,11.095,11.179,11.276,11.400,11.635,11.956,12.274,12.608,12.925,13.222,13.699,14.137,14.584,15.041,15.553,15.798,16.031,16.279,16.518,16.726,16.889,17.027,17.151,17.261,17.261,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HARDEN,3.470,3.470,3.470,3.589,3.720,3.866,4.094,4.354,4.612,4.892,5.242,5.705,6.164,6.638,7.116,7.533,7.771,7.873,7.979,8.058,8.103,8.143,8.187,8.216,8.225,8.241,8.251,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HARPSWELL,6.759,6.759,6.759,6.956,7.159,7.436,7.836,8.242,8.739,9.272,9.884,10.619,11.348,12.025,12.666,13.261,13.755,14.113,14.468,14.757,15.025,15.284,15.566,15.803,16.013,16.217,16.407,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HARWORTH,13.274,16.274,16.274,16.576,16.887,17.172,17.644,18.197,18.663,19.164,19.825,20.730,21.650,22.587,23.506,24.252,24.514,24.562,24.625,24.686,24.740,24.787,24.828,24.866,24.879,24.924,24.963,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HAWORTH 1,6.120,6.120,6.120,6.192,6.270,6.365,6.516,6.730,6.973,7.190,7.410,7.663,8.023,8.280,8.538,8.783,9.012,9.068,9.118,9.157,9.177,9.190,9.195,9.192,9.189,9.183,9.172,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HAWORTH 2,2.339,2.339,2.339,2.402,2.471,2.545,2.663,2.835,3.016,3.202,3.389,3.580,3.845,4.092,4.346,4.600,4.858,4.979,5.099,5.210,5.307,5.390,5.456,5.511,5.556,5.596,5.586,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HAXEY,6.260,6.260,6.260,6.541,6.818,7.145,7.616,8.153,8.767,9.417,10.216,11.258,12.280,13.271,14.243,15.115,15.664,15.988,16.320,16.595,16.844,17.091,17.364,17.596,17.790,17.991,18.196,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HAYTON,15.053,15.765,15.765,16.108,16.487,16.860,17.476,18.134,18.643,19.224,20.027,21.170,22.272,23.411,24.420,25.292,25.709,25.855,26.016,26.169,26.297,26.412,26.514,26.612,26.714,26.859,26.967,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HAZLEHEAD,4.391,4.991,4.991,5.009,5.039,5.082,5.147,5.227,5.312,5.401,5.492,5.586,5.688,5.778,5.862,5.936,6.002,6.039,6.070,6.095,6.115,6.130,6.140,6.147,6.153,6.157,6.159,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HEBDEN BRIDGE,3.132,3.132,3.132,3.244,3.343,3.430,3.570,3.808,4.068,4.336,4.653,5.061,5.511,5.935,6.344,6.722,7.021,7.121,7.224,7.303,7.316,7.328,7.336,7.335,7.315,7.300,7.279,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HEDLEY CHASE,6.660,8.810,8.810,8.786,8.802,8.839,8.911,8.979,9.014,9.077,9.141,9.199,9.317,9.436,9.561,9.691,9.846,9.923,9.984,10.053,10.121,10.182,10.232,10.271,10.303,10.329,10.325,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HEDON ROAD,12.552,12.552,12.552,12.404,12.273,12.162,12.073,11.997,11.928,11.866,11.808,11.757,11.709,11.663,11.618,11.572,11.527,11.475,11.422,11.368,11.313,11.258,11.203,11.146,11.091,11.033,10.975,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HEMSWORTH,7.622,7.622,7.622,8.130,8.642,9.083,9.759,10.548,11.209,11.904,12.744,13.799,14.932,16.072,17.218,18.154,18.573,18.691,18.824,18.946,19.024,19.094,19.154,19.208,19.229,19.286,19.341,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HESSLE ROAD 1,3.520,4.120,4.120,4.179,4.257,4.345,4.489,4.657,4.796,4.961,5.115,5.253,5.455,5.664,5.877,6.092,6.329,6.464,6.593,6.717,6.837,6.939,7.021,7.091,7.162,7.228,7.240,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HESSLE ROAD 2,5.644,5.644,5.644,5.686,5.748,5.828,5.946,6.090,6.234,6.390,6.545,6.701,6.899,7.066,7.229,7.384,7.541,7.622,7.694,7.756,7.811,7.857,7.892,7.920,7.948,7.972,7.982,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HIBALDSTOW,10.060,10.278,10.278,10.704,11.110,11.506,12.069,12.856,13.690,14.525,15.652,17.270,18.882,20.354,21.724,22.891,23.434,23.567,23.714,23.842,23.925,24.010,24.098,24.170,24.200,24.259,24.341,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HICKLETON,6.494,6.903,6.903,7.065,7.224,7.403,7.687,8.033,8.362,8.722,9.065,9.393,9.866,10.307,10.753,11.203,11.693,11.958,12.215,12.464,12.703,12.912,13.080,13.228,13.365,13.493,13.528,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HILLCREST,14.041,14.041,14.041,14.120,14.224,14.399,14.704,15.203,15.757,16.391,17.003,17.595,18.571,19.425,20.332,21.272,22.344,22.861,23.324,23.772,24.207,24.591,24.902,25.151,25.361,25.527,25.499,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HOLBECK,14.565,16.984,16.984,16.967,17.051,17.179,17.391,17.619,17.782,17.997,18.211,18.408,18.760,19.106,19.466,19.838,20.274,20.498,20.682,20.895,21.106,21.293,21.449,21.578,21.689,21.781,21.779,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HOLDERNESS,13.258,13.410,13.410,13.668,13.914,14.189,14.646,15.446,16.354,17.324,18.368,19.564,21.056,22.460,23.878,25.281,26.656,27.345,28.022,28.661,29.259,29.788,30.221,30.581,30.882,31.144,31.175,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HOLME UPON SPALDING MOOR,6.652,6.941,6.941,7.048,7.161,7.272,7.450,7.690,7.927,8.179,8.558,9.140,9.679,10.203,10.665,11.063,11.237,11.290,11.351,11.406,11.444,11.484,11.524,11.559,11.583,11.620,11.657,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HONLEY,11.493,11.493,11.493,11.527,11.577,11.661,11.825,12.074,12.357,12.646,12.930,13.221,13.640,13.976,14.314,14.646,15.000,15.145,15.274,15.385,15.486,15.566,15.621,15.656,15.683,15.696,15.675,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HOPE,4.893,4.893,4.893,4.914,4.931,4.954,5.008,5.097,5.207,5.311,5.433,5.592,5.782,5.921,6.049,6.157,6.223,6.220,6.217,6.208,6.185,6.162,6.140,6.116,6.091,6.068,6.050,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HORBURY,10.482,11.717,11.717,11.969,12.215,12.494,12.913,13.574,14.321,15.087,15.836,16.587,17.638,18.581,19.571,20.568,21.619,22.152,22.666,23.151,23.608,24.012,24.344,24.619,24.860,25.068,25.097,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HOUGHTON MAIN,6.848,6.848,6.848,7.173,7.483,7.763,8.192,8.746,9.270,9.821,10.456,11.218,12.078,12.907,13.729,14.439,14.883,15.050,15.220,15.376,15.501,15.612,15.703,15.778,15.827,15.887,15.914,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HULL EAST 33/11KV,11.834,11.834,11.834,12.048,12.300,12.583,12.999,13.631,14.312,15.035,15.775,16.538,17.417,18.320,19.240,20.127,20.960,21.437,21.895,22.319,22.709,23.051,23.331,23.563,23.756,23.926,23.967,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HUMBER ROAD,9.680,9.680,9.680,9.693,9.712,9.737,9.772,9.810,9.851,9.893,9.938,9.985,10.036,10.087,10.141,10.195,10.250,10.307,10.363,10.421,10.479,10.537,10.595,10.653,10.711,10.767,10.823,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
HUNMANBY,7.104,7.104,7.104,7.182,7.259,7.346,7.498,7.685,7.873,8.054,8.265,8.541,8.882,9.145,9.389,9.594,9.710,9.709,9.708,9.724,9.735,9.744,9.750,9.751,9.751,9.754,9.764,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ICI FIBRES,7.425,8.025,8.025,8.111,8.196,8.301,8.483,8.742,9.011,9.303,9.587,9.865,10.272,10.656,11.066,11.487,11.958,12.215,12.463,12.699,12.928,13.130,13.296,13.439,13.565,13.679,13.700,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
IDLE,11.856,11.856,11.856,12.024,12.241,12.507,12.934,13.565,14.240,14.942,15.601,16.219,17.173,18.044,18.973,19.926,20.991,21.535,22.047,22.532,22.999,23.409,23.740,24.013,24.250,24.450,24.459,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ILKLEY,12.539,12.539,12.539,12.695,12.889,13.118,13.504,14.064,14.646,15.253,15.876,16.547,17.495,18.356,19.259,20.140,20.975,21.340,21.680,21.999,22.292,22.551,22.762,22.932,23.071,23.195,23.187,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
INGS LANE,5.890,6.330,6.330,6.399,6.479,6.565,6.715,6.920,7.116,7.328,7.583,7.912,8.277,8.625,8.988,9.321,9.579,9.691,9.800,9.893,9.955,10.009,10.054,10.089,10.109,10.133,10.140,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
IVESON HOUSE,12.589,12.589,12.589,12.766,12.963,13.217,13.641,14.247,14.876,15.564,16.223,16.860,17.878,18.789,19.738,20.715,21.813,22.348,22.847,23.350,23.840,24.271,24.623,24.919,25.181,25.406,25.424,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
