Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
REDCAR,2,9,21,38,61,90,126,166,209,254,300,341,381,417,448,475,498,516,530,540,548,554,558,560,562,563,563,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RESERVOIR,1,5,11,20,33,48,67,88,112,136,160,182,203,223,239,254,266,275,283,289,293,296,298,299,300,301,301,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RICHMOND T1,1,3,7,12,19,28,39,52,66,80,94,107,120,131,141,149,156,162,166,170,172,174,175,176,177,177,177,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RICHMOND T2,0,0,1,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,17,17,18,18,18,18,18,18,18,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RIPON,1,6,14,25,40,59,82,108,136,165,195,222,247,271,291,309,323,335,344,351,356,360,362,364,365,366,366,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RISE CARR,0,1,2,3,4,7,9,12,15,18,22,25,28,30,33,35,36,37,38,39,40,40,41,41,41,41,41,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ROMANBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RUDBY,0,2,4,7,11,17,23,31,39,47,56,63,71,77,83,88,93,96,98,100,102,103,104,104,104,105,105,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SCARBOROUGH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SEGHILL,0,0,1,2,3,5,6,8,11,13,15,18,20,21,23,24,26,26,27,28,28,28,29,29,29,29,29,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SESSAY BRIDGE_SOWERBY,0,1,3,6,10,14,20,27,33,41,48,55,61,67,72,76,80,83,85,87,88,89,89,90,90,90,90,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SEVERUS HILL,1,3,6,11,17,25,35,46,58,71,83,95,106,116,124,132,138,143,147,150,152,154,155,156,156,156,156,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHERIFF HUTTON,0,2,4,8,13,19,26,34,43,52,61,70,78,85,92,97,102,106,109,111,112,114,114,115,115,116,116,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHOTTON,0,1,3,5,8,12,17,22,28,34,40,46,51,56,60,64,67,69,71,73,74,75,75,75,76,76,76,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SIMONSIDE,1,3,6,11,18,26,36,48,60,73,86,99,110,120,129,137,144,149,153,156,158,160,161,162,162,162,162,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SKELDERGATE,0,1,1,2,4,6,8,11,13,16,19,22,24,27,29,30,32,33,34,35,35,35,36,36,36,36,36,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SKERNESIDE,2,8,17,31,50,73,102,134,170,206,243,277,309,338,364,386,404,419,430,439,445,450,453,455,456,457,457,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SPADEADAM 20KV,0,1,1,2,4,6,8,11,13,16,19,22,24,27,29,30,32,33,34,35,35,35,36,36,36,36,36,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SPENCERBECK,1,4,9,17,27,40,55,73,92,111,131,150,167,183,196,208,218,226,232,237,240,243,244,245,246,247,247,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SPENNYMOOR 66/20KV,1,5,11,19,30,45,63,82,104,127,149,170,190,207,223,237,248,257,264,269,273,276,278,279,280,280,280,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STARBECK,0,0,1,2,3,4,5,7,9,11,13,15,16,18,19,20,21,22,23,23,23,24,24,24,24,24,24,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STOKESLEY,0,2,4,7,11,17,23,31,39,47,56,63,71,77,83,88,93,96,98,100,102,103,104,104,104,105,105,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STONEY CUT,0,2,4,7,10,15,21,28,36,43,51,58,65,71,77,81,85,88,91,92,94,95,95,96,96,96,96,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SUNDERLAND T1 T2,0,2,4,7,12,18,24,32,41,49,58,66,74,81,87,92,97,100,103,105,107,108,108,109,109,109,109,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TANFIELD,0,0,1,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,17,17,18,18,18,18,18,18,18,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TEAM VALLEY,2,11,25,45,71,105,147,193,244,297,349,398,444,486,523,554,581,602,618,631,639,646,650,653,656,657,657,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TEES INDUSTRIAL T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TEMPLE PARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
THIRSK,1,4,9,17,27,40,56,74,93,113,133,152,169,185,199,211,221,229,235,240,244,246,248,249,250,250,250,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
THORNTON DALE,0,0,0,1,1,2,3,4,4,5,6,7,8,9,10,10,11,11,11,12,12,12,12,12,12,12,12,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TORONTO 66/20KV,0,2,5,9,14,20,28,37,47,58,68,77,86,94,102,108,113,117,120,122,124,125,126,127,127,128,128,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TUNSTALL,0,2,4,7,11,16,23,30,38,46,54,62,69,76,81,86,90,94,96,98,100,101,101,102,102,102,102,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TYNEMOUTH CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
UNIVERSITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
URLAY NOOK,0,1,3,5,8,13,17,23,29,35,42,47,53,58,62,66,69,72,74,75,76,77,77,78,78,78,78,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
USWORTH,1,3,7,12,20,29,41,53,67,82,97,110,123,134,145,153,161,166,171,174,177,179,180,181,181,182,182,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WALKER,0,1,1,2,4,6,8,11,13,16,19,22,24,27,29,30,32,33,34,35,35,35,36,36,36,36,36,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WANSBECK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WARDLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WARKWORTH,0,1,2,4,7,10,14,19,24,29,35,39,44,48,52,55,57,60,61,62,63,64,64,65,65,65,65,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WENSLEYDALE,1,4,8,15,23,34,48,63,79,97,114,130,145,158,170,181,189,196,201,206,208,211,212,213,214,214,214,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WEST HARTFORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WEST SOUTHWICK,0,0,1,1,2,2,3,4,5,7,8,9,10,11,11,12,13,13,14,14,14,14,14,14,14,14,14,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WEST WYLAM,1,4,9,16,26,38,53,69,87,106,125,143,159,175,188,199,208,216,222,226,230,232,233,235,235,236,236,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WESTERHOPE,0,0,1,2,3,5,7,9,11,14,16,18,20,22,24,25,27,28,28,29,29,30,30,30,30,30,30,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WESTOE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WHITBY T1,0,0,1,1,2,3,5,6,8,10,12,13,15,16,17,18,19,20,20,21,21,21,21,22,22,22,22,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WHITBY T2,0,1,3,5,9,13,18,23,29,36,42,48,54,59,63,67,70,73,75,76,77,78,79,79,79,79,79,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WHITBY WEST T1,0,0,0,1,1,2,3,4,4,5,6,7,8,9,10,10,11,11,11,12,12,12,12,12,12,12,12,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WHITBY WEST T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WILLINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WORMALD GREEN 132/11KV,0,1,3,5,8,12,17,23,29,35,41,47,52,57,61,65,68,71,72,74,75,76,76,77,77,77,77,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
WYNYARD,0,1,1,2,4,6,8,11,13,16,19,22,24,27,29,30,32,33,34,35,35,35,36,36,36,36,36,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
YEDINGHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
YORK UNIVERSITY,0,0,0,1,1,2,3,4,4,5,6,7,8,9,10,10,11,11,11,12,12,12,12,12,12,12,12,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ABBEY ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
AIREDALE ROAD,3,7,15,26,41,60,82,108,136,165,194,216,237,258,277,295,310,323,334,342,348,353,356,358,359,360,360,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ALDHAM,1,2,4,6,10,14,19,25,32,39,46,51,56,60,65,69,73,76,78,80,82,83,83,84,84,84,84,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ALFRED GELDER STREET,1,3,6,10,15,22,31,41,51,62,73,81,89,97,104,111,117,122,126,129,131,133,134,135,135,135,135,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ALLERTON HILL T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ALLERTON HILL T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ALVERTHORPE ROAD,0,1,2,4,6,9,12,16,20,25,29,32,35,38,41,44,46,48,50,51,52,52,53,53,53,53,53,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ARMOURIES DRIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ARMTHORPE,1,2,4,7,11,16,22,28,36,44,51,57,63,68,73,78,82,85,88,90,92,93,94,94,95,95,95,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ARUNDEL STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ASKERN,0,1,2,4,7,10,14,18,22,27,32,36,39,43,46,49,51,53,55,56,57,58,59,59,59,59,59,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
AUDBY LANE,2,7,14,24,37,54,74,98,123,149,176,195,215,233,251,267,280,292,302,309,315,319,322,323,324,325,325,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
AUSTERFIELD,0,0,1,2,2,4,5,6,8,10,12,13,14,15,16,18,18,19,20,20,21,21,21,21,21,21,21,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BAILIFF BRIDGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BALBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BALME STREET,1,2,4,6,10,15,20,27,34,41,48,53,59,64,69,73,77,80,83,85,86,87,88,88,89,89,89,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARNBURGH,2,5,10,16,26,38,52,68,86,105,123,137,150,164,176,187,197,205,212,217,221,223,225,227,227,228,228,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARNOLDSWICK,1,2,4,7,11,15,21,28,35,42,50,56,61,66,71,76,80,83,86,88,90,91,92,92,92,93,93,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARNSLEY,0,0,0,1,1,2,3,4,4,5,6,7,8,9,9,10,10,11,11,11,11,12,12,12,12,12,12,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARNSLEY ROAD,0,0,0,1,1,2,3,4,4,5,6,7,8,9,9,10,10,11,11,11,11,12,12,12,12,12,12,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARROW,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARUGH 66/11KV,2,6,12,21,34,49,68,89,112,136,160,178,196,213,229,243,256,267,275,282,287,291,293,295,296,297,297,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BARWICK,1,2,4,7,11,17,23,30,38,46,55,61,67,72,78,83,87,91,94,96,98,99,100,100,101,101,101,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BASLOW ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BATLEY,2,6,12,20,32,46,64,84,106,128,151,168,185,201,216,230,242,252,260,266,271,275,277,278,279,280,280,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BEAL,1,4,8,15,23,33,46,60,76,92,108,120,132,144,155,164,173,180,186,191,194,197,198,199,200,201,201,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BEESTON ROYDS 33/11KV,0,1,2,4,6,9,13,17,22,26,31,34,38,41,44,47,49,51,53,54,55,56,56,57,57,57,57,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BEESTON ROYDS 6/7,2,7,14,25,39,57,79,104,130,158,187,207,228,248,266,283,298,310,321,329,334,339,341,343,345,345,345,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BEIGHTON,3,7,15,26,41,60,82,108,136,166,195,217,238,259,278,296,311,324,335,343,349,354,357,359,360,361,361,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BELLHOUSE ROAD,0,1,1,2,3,5,7,9,11,13,15,17,19,20,22,23,25,26,26,27,28,28,28,28,28,28,28,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BELMONT AVENUE,3,8,15,27,42,61,84,110,139,169,199,221,243,264,284,302,317,331,342,350,356,361,364,366,367,368,368,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BELMONT COVERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BELTHORPE LANE,0,1,2,3,5,7,9,12,16,19,22,25,27,30,32,34,36,37,39,40,40,41,41,41,41,42,42,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BENTLEY,0,1,3,5,8,11,15,20,26,31,37,41,45,49,52,55,58,61,63,64,66,66,67,67,67,68,68,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BILLET LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BINBROOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BINGLEY 33/11KV,0,0,1,1,2,3,4,5,6,8,9,10,11,12,13,14,14,15,15,16,16,16,16,17,17,17,17,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BIRKBY,1,3,7,12,18,27,37,48,60,74,87,96,106,115,124,131,138,144,149,152,155,157,158,159,160,160,160,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BLACKBURN MEADOWS 33/11KV,1,2,3,6,9,14,19,25,31,38,44,49,54,59,63,67,71,74,76,78,79,80,81,81,82,82,82,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BLUE BOY STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BOLTON ROAD,0,0,1,1,2,3,4,5,6,8,9,10,11,12,13,14,14,15,15,16,16,16,16,17,17,17,17,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BOTTESFORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BRAMHOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BRAMLEY,0,1,1,3,4,6,8,11,13,16,19,21,23,26,27,29,31,32,33,34,34,35,35,35,36,36,36,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BRETT STREET,1,3,7,12,18,27,37,48,60,74,87,96,106,115,124,131,138,144,149,152,155,157,158,159,160,160,160,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BRIDGES ROAD,1,3,6,10,16,24,33,43,55,66,78,87,96,104,112,119,125,130,134,138,140,142,143,144,144,145,145,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BRIGHOUSE 33/11KV,0,1,2,3,5,7,9,12,16,19,22,25,27,30,32,34,36,37,39,40,40,41,41,41,41,42,42,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BRODSWORTH,6,17,34,58,92,134,185,242,305,371,437,485,533,580,623,663,697,726,750,769,783,792,799,804,806,808,808,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BROOKFIELD STREET,0,1,2,4,6,9,12,16,20,25,29,32,35,38,41,44,46,48,50,51,52,52,53,53,53,53,53,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BURLEY STREET,0,1,1,2,3,5,7,9,11,14,16,18,20,21,23,24,26,27,28,28,29,29,29,29,30,30,30,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BURMANTOFTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BURNLEYVILLE,4,10,21,36,57,83,114,150,189,230,271,301,331,359,386,411,432,450,465,476,485,491,495,498,500,501,501,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BURTON PIDSEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BURTON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BUSLINGTHORPE GREEN,1,2,3,6,9,13,18,24,30,37,44,48,53,58,62,66,70,73,75,77,78,79,80,80,81,81,81,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
BUTTERWICK,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CAISTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CALDER WHARF,2,6,12,20,32,46,64,84,105,128,151,167,184,200,215,229,241,251,259,265,270,273,276,277,278,279,279,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CARLTON HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CARR LANE,1,3,6,11,17,24,33,44,55,67,79,88,96,105,113,120,126,131,136,139,141,143,144,145,146,146,146,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CHELKER RESERVOIR,0,1,1,2,3,5,6,8,10,13,15,16,18,20,21,22,24,25,25,26,26,27,27,27,27,27,27,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CHEVIN END,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CLARENCE ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CLARENDON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CLARENDON STREET,0,1,2,3,5,7,9,12,16,19,22,25,27,30,32,34,36,37,39,40,40,41,41,41,41,42,42,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CLAYWHEELS LANE,1,3,6,10,16,24,33,43,55,66,78,87,96,104,112,119,125,130,134,138,140,142,143,144,144,145,145,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CLOUGH LANE,0,1,2,3,5,7,9,12,16,19,22,25,27,30,32,34,36,37,39,40,40,41,41,41,41,42,42,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
COMMONSIDE LANE,2,5,9,16,25,37,51,67,84,102,120,133,146,159,171,182,191,199,206,211,215,218,219,221,221,222,222,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CONVAMORE ROAD,0,1,2,3,5,7,10,14,17,21,24,27,30,32,35,37,39,41,42,43,44,44,45,45,45,45,45,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CONYARD ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CORNWALL STREET,6,17,35,60,95,138,191,251,315,383,452,502,551,600,644,685,721,751,776,795,809,819,826,831,834,835,835,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
